ubicageo_f,rnspni1,dirurl1
21183,0,NO APLICA
21184,0,NO APLICA
21185,0,NO APLICA
21186,1,NO APLICA
21187,0,NO APLICA
21188,0,NO APLICA
21189,0,NO APLICA
21190,0,NO APLICA
21191,0,NO APLICA
21192,0,NO APLICA
21193,0,NO APLICA
21194,0,NO APLICA
21195,0,NO APLICA
21196,0,NO APLICA
21197,1,NO APLICA
21198,0,NO APLICA
21199,0,NO APLICA
21200,0,NO APLICA
21201,0,NO APLICA
21202,0,NO APLICA
21203,0,NO APLICA
21204,0,NO APLICA
21205,1,NO APLICA
21206,0,NO APLICA
21207,0,NO APLICA
21208,1,https://zacatlan.gob.mx/articulo11/1/reglamentos/servicio_prodesional_carrera_policial.pdf
21209,0,NO APLICA
21210,0,NO APLICA
21211,0,NO APLICA
21212,0,NO APLICA
21213,0,NO APLICA
21214,1,NO APLICA
21215,0,NO APLICA
21216,0,NO APLICA
21217,0,NO APLICA
22001,3,NO APLICA
22002,0,NO APLICA
22003,0,NO APLICA
22004,1,NO APLICA
22005,1,https://www.colon.gob.mx/include/pdf/informacion%20publica/I/REGLAMENTOS%20MUNICIPALES/REGLAMENTO%20DEL%20CONSEJO%20DE%20HONOR%20Y%20JUSTICIA%20DE%20LA%20SECRETARIA%20GENERAL%20DE%20SEGURIDAD%20PUBLICA%20POLICIA%20PREVENTIVA%20Y%20TRANSITO%20MUNICIPAL%20DE%20COLON%20QRO.pdf
22006,1,https://www.corregidora.gob.mx/Documentos/2021-2024/Transparencia/art66/Anexos/SAY/I/2022/Cuarto_Trimestre/REGLAMENTOS/21.pdf
22007,1,NO APLICA
22008,1,https://huimilpan.gob.mx/Art67/2trim2019/AYUNTAMIENTO/Gaceta%20Municipal%2055.pdf
22009,1,NO APLICA
22010,0,NO APLICA
22011,1,NO APLICA
22012,1,NO APLICA
22013,0,NO APLICA
22014,1,https://webservices.municipiodequeretaro.gob.mx/mejora_regulatoria/bin/files/REGLAMENTO%20DEL%20CONSEJO%20DE%20HONOR%20Y%20JUSTICIA%20DE%20LA%20SECRETAR%C3%8DA%20DE%20SEGURIDAD%20P%C3%9ABLICA%20DEL%20MUNICIPIO%20DE%20QUER%C3%89TARO.pdf
22015,0,NO APLICA
22016,1,NO APLICA
22017,1,NO APLICA
22018,1,https://www.toliman.gob.mx/uploads/624106a3f0982.pdf
23001,1,NO APLICA
23002,0,NO APLICA
23003,0,NO APLICA
23004,1,https://www.opb.gob.mx/portal/TRANSPARENCIA/ARTICULO%2015/01.%20NORMATIVIDAD/REGLAMENTOS%20SP/REGLAMENTO%20INTERIOR%20INTERIOR%20DE%20LA%20POLICIA%20PREVENTIVA%20MUNICIPAL%20DE%20OTH%C3%93N%20P.%20BLANCO%20(%20%C3%9ALTIMA%20REFORMA%2018-08-2014).pdf
23005,1,https://cancun.gob.mx/transparencia/wp-content/uploads/sites/2/2023/01/04-Lineamientos-Com-Serv-Carrera-Honor-y-Justicia-SMSPyT-9-abril-2013.pdf
23006,2,NO APLICA
23007,0,NO APLICA
23008,3,NO APLICA
23009,0,NO APLICA
23010,0,NO APLICA
23011,0,NO APLICA
24001,0,NO APLICA
24002,1,NO APLICA
24003,0,NO APLICA
24004,0,NO APLICA
24005,0,NO APLICA
24006,0,NO APLICA
24007,3,NO APLICA
24008,1,http://cerritos-slp.gob.mx/Transparencia/LEYES/NORMATIVIDAD/RReglamento_de_Seguridad_Publica_Municipal.pdf
24009,0,NO APLICA
24010,0,NO APLICA
24011,1,https://periodicooficial.slp.gob.mx//PDF/2006/ADM/H%20AYUNTAMIENTO%20DE%20CIUDAD%20FERNANDEZ%20SLP%20REGLAMENTO%20INTERNO%20DE%20SEGURIDAD%20PUBLICA%20MUNICIPAL%20[20-JUL-2006].pdf
24012,0,NO APLICA
24013,1,HTTP://PERIODICOOFICIAL.SLP.GOB.MX/PDF/2015/ADM/REGLAMENTO%20DEL%20SERVICIO%20PROFESIONAL%20DE%20CARRERA%20DE%20LA%20POLIC%C3%ADA%20DE%20CIUDAD%20VALLES%20(02-JUL-2015).PDF
24014,0,NO APLICA
24015,0,NO APLICA
24016,0,NO APLICA
24017,0,NO APLICA
24018,0,NO APLICA
24019,0,NO APLICA
24020,1,https://www.gob.mx/cms/uploads/attachment/file/399202
24021,0,NO APLICA
24022,0,NO APLICA
24023,0,NO APLICA
24024,1,HTTP://PERIODICOOFICIAL.SLP.GOB.MX/PDF/2023/ADMINISTRATIVOS/JUNIO/RIOVERDE%20SLP%20REGLAMENTO%20INTERNO%20DE%20LA%20DIRECCION%20DE%20SEGURIDAD%20PUBLICA%20(27-JUN-2023).DOCX.PDF
24025,1,NO APLICA
24026,0,NO APLICA
24027,0,NO APLICA
24028,1,NO APLICA
24029,0,NO APLICA
24030,0,NO APLICA
24031,0,NO APLICA
24032,0,NO APLICA
24033,0,NO APLICA
24034,0,NO APLICA
24035,0,NO APLICA
24036,3,NO APLICA
24037,1,HTTP://PERIODICOOFICIAL.SLP.GOB.MX/PDF/2019/ADM/TAMAZUNCHALE%20%20REGLAMENTO%20DE%20LA%20DIRECCION%20DE%20SEGURIDAD%20PUBLICA%20Y%20TRANSITO%20(28-NOV-2019).PDF
24038,3,NO APLICA
24039,0,NO APLICA
24040,0,NO APLICA
24041,0,NO APLICA
24042,0,NO APLICA
24043,0,NO APLICA
24044,0,NO APLICA
24045,0,NO APLICA
24046,0,NO APLICA
24047,0,NO APLICA
24048,0,NO APLICA
24049,0,NO APLICA
24050,2,NO APLICA
24051,3,NO APLICA
24052,0,NO APLICA
24053,1,http://www.axtladeterrazas-slp.gob.mx/2021-2024/images/Reglamentos/15_Reglamento_comision_honor_y_justicia_seguridad_publica_y_transito_Axtla.pdf
24054,0,NO APLICA
24055,2,NO APLICA
24056,0,NO APLICA
24057,2,NO APLICA
24058,0,NO APLICA
25001,1,NO APLICA
25002,1,http://iip.congresosinaloa.gob.mx/docs/reg_mun/002/006.pdf
25003,1,http://iip.congresosinaloa.gob.mx/docs/poes/2022/poes-08-2022.pdf
25004,2,NO APLICA
25005,1,NO APLICA
25006,1,NO APLICA
25007,3,NO APLICA
25008,1,https://iip.congresosinaloa.gob.mx/docs/reg_mun/009/020.pdf
25009,1,NO APLICA
25010,1,NO APLICA
25011,1,http://iip.congresosinaloa.gob.mx/docs/reg_mun/011/007.pdf
25012,1,NO APLICA
25013,1,NO APLICA
25014,1,NO APLICA
25015,9,NO IDENTIFICADO
25016,1,http://www.sanignacio.gob.mx/images/Dependencias/AsuntosJuridicos/Locales/Reglamentos/SeguridadPublica/Reglamentodelapoliciapreventivaytransitomunicipal.pdf
25017,1,NO APLICA
25018,1,NO APLICA
26001,0,NO APLICA
26002,2,NO APLICA
26003,2,NO APLICA
26004,0,NO APLICA
26005,0,NO APLICA
26006,0,NO APLICA
26007,0,NO APLICA
26008,0,NO APLICA
26009,0,NO APLICA
26010,0,NO APLICA
26011,0,NO APLICA
26012,3,NO APLICA
26013,0,NO APLICA
26014,2,NO APLICA
26015,0,NO APLICA
26016,1,NO APLICA
26017,0,NO APLICA
26018,3,NO APLICA
26019,3,NO APLICA
26020,9,NO IDENTIFICADO
26021,0,NO APLICA
26022,0,NO APLICA
26023,2,NO APLICA
26024,0,NO APLICA
26025,3,NO APLICA
26026,3,NO APLICA
26027,2,NO APLICA
26028,0,NO APLICA
26029,2,NO APLICA
26030,1,https://transparencia.hermosillo.gob.mx/Descargas/7-1-2022-08-01%2011-42-00-REGLAMENTO%20DEL%20SERVICIO%20DE%20CARRERA%20POLICIAL%20PARA%20EL%20MUNICIPIO%20DE%20HERMOSILLO.pdf
26031,0,NO APLICA
26032,0,NO APLICA
26033,2,NO APLICA
26034,0,NO APLICA
26035,2,NO APLICA
26036,1,NO APLICA
26037,0,NO APLICA
26038,1,NO APLICA
26039,2,NO APLICA
26040,0,NO APLICA
26041,0,NO APLICA
26042,1,NO APLICA
26043,1,NO APLICA
26044,0,NO APLICA
26045,1,NO APLICA
26046,0,NO APLICA
26047,3,NO APLICA
26048,1,NO APLICA
26049,0,NO APLICA
26050,0,NO APLICA
26051,0,NO APLICA
26052,1,NO APLICA
26053,0,NO APLICA
26054,1,NO APLICA
26055,1,NO APLICA
26056,0,NO APLICA
26057,0,NO APLICA
26058,0,NO APLICA
26059,0,NO APLICA
26060,0,NO APLICA
26061,0,NO APLICA
26062,0,NO APLICA
26063,0,NO APLICA
26064,0,NO APLICA
26065,0,NO APLICA
26066,1,NO APLICA
26067,0,NO APLICA
26068,0,NO APLICA
26069,0,NO APLICA
26070,2,NO APLICA
26071,9,NO IDENTIFICADO
26072,0,NO APLICA
27001,2,NO APLICA
27002,1,http://transparencia.cardenas.gob.mx/articulo_76/fraccion_i/reglamento_de_honor_y_justicia_de_cardenas_tabasco.pdf
27003,1,NO APLICA
27004,0,NO APLICA
27005,1,https://tabasco.gob.mx/PeriodicoOficial/descargar/2568
27006,1,NO APLICA
27007,1,NO APLICA
27008,1,https://www.tabasco.gob.mx/PeriodicoOficial/descargar/1604
27009,3,NO APLICA
27010,3,NO APLICA
27011,1,https://tabasco.gob.mx/PeriodicoOficial/descargar/1775
27012,1,https://tabasco.gob.mx/PeriodicoOficial/descargar/2986
27013,1,https://www.diputados.gob.mx/LeyesBiblio/ref/lgsnsp.htm
27014,0,NO APLICA
27015,2,NO APLICA
27016,1,http://periodicos.tabasco.gob.mx/media/periodicos/7515_F.pdf
27017,1,NO APLICA
28001,0,NO APLICA
28002,0,NO APLICA
28003,0,NO APLICA
28004,0,NO APLICA
28005,0,NO APLICA
28006,0,NO APLICA
28007,0,NO APLICA
28008,0,NO APLICA
28009,0,NO APLICA
28010,0,NO APLICA
28011,0,NO APLICA
28012,0,NO APLICA
28013,0,NO APLICA
28014,0,NO APLICA
28015,0,NO APLICA
28016,0,NO APLICA
28017,0,NO APLICA
28018,0,NO APLICA
28019,0,NO APLICA
28020,0,NO APLICA
28021,0,NO APLICA
28022,0,NO APLICA
28023,0,NO APLICA
28024,0,NO APLICA
28025,0,NO APLICA
28026,0,NO APLICA
28027,0,NO APLICA
28028,0,NO APLICA
28029,0,NO APLICA
28030,0,NO APLICA
28031,0,NO APLICA
28032,0,NO APLICA
28033,0,NO APLICA
28034,0,NO APLICA
28035,0,NO APLICA
28036,0,NO APLICA
28037,0,NO APLICA
28038,0,NO APLICA
28039,0,NO APLICA
28040,0,NO APLICA
28041,0,NO APLICA
28042,0,NO APLICA
28043,0,NO APLICA
29001,1,NO APLICA
29002,1,NO APLICA
29003,1,NO APLICA
29004,0,NO APLICA
29005,1,NO APLICA
29006,1,https://calpulalpan.gob.mx/contenidos/calpulalpan/docs/24_reglamento-del-servicio-profesional-de-carrera-policial-calpulalpan-2021_22818103733.pdf
29007,1,https://periodico.tlaxcala.gob.mx/indices/Peri48-3a2021.pdf
29008,0,NO APLICA
29009,2,NO APLICA
29010,3,NO APLICA
29011,1,NO APLICA
29012,0,NO APLICA
29013,1,https://periodico.tlaxcala.gob.mx/indices/1Ex06062014.pdf
29014,1,NO APLICA
29015,1,https://periodico.tlaxcala.gob.mx
29016,0,NO APLICA
29017,0,NO APLICA
29018,0,NO APLICA
29019,2,NO APLICA
29020,1,NO APLICA
29021,0,NO APLICA
29022,0,NO APLICA
29023,1,https://periodico.tlaxcala.gob.mx/indices/Peri16-2a2022.pdf
29024,1,NO APLICA
29025,1,NO APLICA
29026,2,NO APLICA
29027,0,NO APLICA
29028,0,NO APLICA
29029,2,NO APLICA
29030,0,NO APLICA
29031,3,NO APLICA
29032,0,NO APLICA
29033,1,NO APLICA
29034,1,https://tlaxco.gob.mx/wp-content/uploads/2023/01/Reglamento-del-Consejo-de-Honor-y-Justicia-del-Cuerpo-de-Seguridad-Publica-Municipal-de-Tlaxco-Tlaxcala.-1.pdf
29035,1,NO APLICA
29036,1,NO APLICA
29037,0,NO APLICA
29038,0,NO APLICA
29039,1,NO APLICA
29040,3,NO APLICA
29041,0,NO APLICA
29042,2,NO APLICA
29043,0,NO APLICA
29044,1,NO APLICA
29045,0,NO APLICA
29046,3,NO APLICA
29047,2,NO APLICA
29048,2,NO APLICA
29049,2,NO APLICA
29050,0,NO APLICA
29051,0,NO APLICA
29052,0,NO APLICA
29053,0,NO APLICA
29054,0,NO APLICA
29055,0,NO APLICA
29056,1,https://periodico.tlaxcala.gob.mx/indices/Peri16-5a2019.pdf
29057,0,NO APLICA
29058,2,NO APLICA
29059,1,NO APLICA
29060,2,NO APLICA
30001,0,NO APLICA
30002,0,NO APLICA
30003,0,NO APLICA
30004,0,NO APLICA
30005,0,NO APLICA
30006,97,NO IDENTIFICADO
30007,0,NO APLICA
30008,0,NO APLICA
30009,0,NO APLICA
30010,0,NO APLICA
30011,0,NO APLICA
30012,0,NO APLICA
30013,0,NO APLICA
30014,97,NO IDENTIFICADO
30015,0,NO APLICA
30016,0,NO APLICA
30017,0,NO APLICA
30018,0,NO APLICA
30019,0,NO APLICA
30020,0,NO APLICA
30021,0,NO APLICA
30022,0,NO APLICA
30023,0,NO APLICA
30024,0,NO APLICA
30025,0,NO APLICA
30026,0,NO APLICA
30027,0,NO APLICA
30028,0,NO APLICA
30029,0,NO APLICA
30030,0,NO APLICA
30031,0,NO APLICA
30032,0,NO APLICA
30033,0,NO APLICA
30034,0,NO APLICA
30035,0,NO APLICA
30036,0,NO APLICA
30037,0,NO APLICA
30038,1,https://www.legisver.gob.mx/leyes/LeyesPDF/LEY%20DEL%20SISTEMA%20ESTATAL%20DE%20SEGURIDAD%20PUBLICA%20T.O.%2001-03-%202021.pdf
30039,1,https://sisdti.segobver.gob.mx/siga/doc_gaceta.php?id=3112
30040,0,NO APLICA
30041,0,NO APLICA
30042,0,NO APLICA
30043,0,NO APLICA
30044,0,NO APLICA
30045,0,NO APLICA
30046,0,NO APLICA
30047,0,NO APLICA
30048,0,NO APLICA
30049,0,NO APLICA
30050,0,NO APLICA
30051,0,NO APLICA
30052,0,NO APLICA
30053,0,NO APLICA
30054,0,NO APLICA
30055,0,NO APLICA
30056,0,NO APLICA
30057,0,NO APLICA
30058,0,NO APLICA
30059,0,NO APLICA
30060,0,NO APLICA
30061,2,NO APLICA
30062,0,NO APLICA
30063,0,NO APLICA
30064,0,NO APLICA
30065,0,NO APLICA
30066,0,NO APLICA
30067,0,NO APLICA
30068,0,NO APLICA
30069,0,NO APLICA
30070,0,NO APLICA
30071,0,NO APLICA
30072,0,NO APLICA
30073,0,NO APLICA
30074,97,NO IDENTIFICADO
30075,97,NO IDENTIFICADO
30076,0,NO APLICA
30077,0,NO APLICA
30078,0,NO APLICA
30079,0,NO APLICA
30080,0,NO APLICA
30081,0,NO APLICA
30082,97,NO IDENTIFICADO
30083,0,NO APLICA
30084,0,NO APLICA
30085,0,NO APLICA
30086,0,NO APLICA
30087,0,NO APLICA
30088,0,NO APLICA
30089,0,NO APLICA
30090,0,NO APLICA
30091,0,NO APLICA
30092,97,NO IDENTIFICADO
30093,97,NO IDENTIFICADO
30094,0,NO APLICA
30095,0,NO APLICA
30096,0,NO APLICA
30097,0,NO APLICA
30098,1,NO APLICA
30099,97,NO IDENTIFICADO
30100,0,NO APLICA
30101,0,NO APLICA
30102,0,NO APLICA
30103,1,NO APLICA
30104,0,NO APLICA
30105,97,NO IDENTIFICADO
30106,0,NO APLICA
30107,0,NO APLICA
30108,1,NO APLICA
30109,0,NO APLICA
30110,0,NO APLICA
30111,0,NO APLICA
30112,0,NO APLICA
30113,0,NO APLICA
30114,3,NO APLICA
30115,0,NO APLICA
30116,0,NO APLICA
30117,0,NO APLICA
30118,1,NO APLICA
30119,97,NO IDENTIFICADO
30120,0,NO APLICA
30121,0,NO APLICA
30122,0,NO APLICA
30123,0,NO APLICA
30124,0,NO APLICA
30125,97,NO IDENTIFICADO
30126,0,NO APLICA
30127,0,NO APLICA
30128,0,NO APLICA
30129,0,NO APLICA
30130,0,NO APLICA
30131,3,NO APLICA
30132,0,NO APLICA
30133,0,NO APLICA
30134,0,NO APLICA
30135,0,NO APLICA
30136,0,NO APLICA
30137,0,NO APLICA
30138,97,NO IDENTIFICADO
30139,0,NO APLICA
30140,0,NO APLICA
30141,0,NO APLICA
30142,0,NO APLICA
30143,0,NO APLICA
30144,97,NO IDENTIFICADO
30145,0,NO APLICA
30146,0,NO APLICA
30147,97,NO IDENTIFICADO
30148,2,NO APLICA
30149,0,NO APLICA
30150,0,NO APLICA
30151,0,NO APLICA
30152,0,NO APLICA
30153,0,NO APLICA
30154,0,NO APLICA
30155,97,NO IDENTIFICADO
30156,0,NO APLICA
30157,0,NO APLICA
30158,0,NO APLICA
30159,0,NO APLICA
30160,0,NO APLICA
30161,0,NO APLICA
30162,0,NO APLICA
30163,0,NO APLICA
30164,0,NO APLICA
30165,0,NO APLICA
30166,0,NO APLICA
30167,0,NO APLICA
30168,0,NO APLICA
30169,0,NO APLICA
30170,0,NO APLICA
30171,0,NO APLICA
30172,0,NO APLICA
30173,0,NO APLICA
30174,0,NO APLICA
30175,0,NO APLICA
30176,0,NO APLICA
30177,0,NO APLICA
30178,0,NO APLICA
30179,0,NO APLICA
30180,0,NO APLICA
30181,0,NO APLICA
30182,97,NO IDENTIFICADO
30183,2,NO APLICA
30184,97,NO IDENTIFICADO
30185,0,NO APLICA
30186,0,NO APLICA
30187,0,NO APLICA
30188,0,NO APLICA
30189,9,NO IDENTIFICADO
30190,0,NO APLICA
30191,97,NO IDENTIFICADO
30192,0,NO APLICA
30193,2,NO APLICA
30194,0,NO APLICA
30195,0,NO APLICA
30196,0,NO APLICA
30197,0,NO APLICA
30198,0,NO APLICA
30199,0,NO APLICA
30200,0,NO APLICA
30201,0,NO APLICA
30202,0,NO APLICA
30203,0,NO APLICA
30204,0,NO APLICA
30205,0,NO APLICA
30206,9,NO IDENTIFICADO
30207,0,NO APLICA
30208,0,NO APLICA
30209,0,NO APLICA
30210,0,NO APLICA
30211,0,NO APLICA
30212,0,NO APLICA
31001,0,NO APLICA
31002,0,NO APLICA
31003,0,NO APLICA
31004,0,NO APLICA
31005,0,NO APLICA
31006,0,NO APLICA
31007,0,NO APLICA
31008,0,NO APLICA
31009,3,NO APLICA
31010,0,NO APLICA
31011,0,NO APLICA
31012,0,NO APLICA
31013,0,NO APLICA
31014,0,NO APLICA
31015,0,NO APLICA
31016,0,NO APLICA
31017,0,NO APLICA
31018,0,NO APLICA
31019,3,NO APLICA
31020,0,NO APLICA
31021,0,NO APLICA
31022,0,NO APLICA
31023,0,NO APLICA
31024,0,NO APLICA
31025,0,NO APLICA
31026,0,NO APLICA
31027,0,NO APLICA
31028,0,NO APLICA
31029,0,NO APLICA
31030,0,NO APLICA
31031,0,NO APLICA
31032,0,NO APLICA
31033,0,NO APLICA
31034,0,NO APLICA
31035,0,NO APLICA
31036,0,NO APLICA
31037,0,NO APLICA
31038,0,NO APLICA
31039,0,NO APLICA
31040,0,NO APLICA
31041,0,NO APLICA
31042,0,NO APLICA
31043,0,NO APLICA
31044,1,NO APLICA
31045,0,NO APLICA
31046,0,NO APLICA
31047,0,NO APLICA
31048,0,NO APLICA
31049,0,NO APLICA
31050,3,NO APLICA
31051,0,NO APLICA
31052,0,NO APLICA
31053,0,NO APLICA
31054,0,NO APLICA
31055,0,NO APLICA
31056,2,NO APLICA
31057,0,NO APLICA
31058,0,NO APLICA
31059,1,https://ayuntamientodeprogreso.gob.mx/comuna/2019/05/15/reglamentos/
31060,0,NO APLICA
31061,0,NO APLICA
31062,0,NO APLICA
31063,0,NO APLICA
31064,0,NO APLICA
31065,0,NO APLICA
31066,0,NO APLICA
31067,0,NO APLICA
31068,0,NO APLICA
31069,0,NO APLICA
31070,0,NO APLICA
31071,0,NO APLICA
31072,0,NO APLICA
31073,0,NO APLICA
31074,0,NO APLICA
31075,0,NO APLICA
31076,0,NO APLICA
31077,0,NO APLICA
31078,0,NO APLICA
31079,0,NO APLICA
31080,0,NO APLICA
31081,0,NO APLICA
31082,0,NO APLICA
31083,0,NO APLICA
31084,0,NO APLICA
31085,0,NO APLICA
31086,0,NO APLICA
31087,0,NO APLICA
31088,0,NO APLICA
31089,0,NO APLICA
31090,0,NO APLICA
31091,0,NO APLICA
31092,0,NO APLICA
31093,0,NO APLICA
31094,0,NO APLICA
31095,0,NO APLICA
31096,0,NO APLICA
31097,0,NO APLICA
31098,0,NO APLICA
31099,0,NO APLICA
31100,0,NO APLICA
31101,0,NO APLICA
31102,1,NO APLICA
31103,0,NO APLICA
31104,0,NO APLICA
31105,0,NO APLICA
31106,0,NO APLICA
32001,0,NO APLICA
32002,0,NO APLICA
32003,0,NO APLICA
32004,0,NO APLICA
32005,0,NO APLICA
32006,0,NO APLICA
32007,0,NO APLICA
32008,0,NO APLICA
32009,0,NO APLICA
32010,3,NO APLICA
32011,0,NO APLICA
32012,0,NO APLICA
32013,0,NO APLICA
32014,0,NO APLICA
32015,0,NO APLICA
32016,0,NO APLICA
32017,1,https://www.ciudadguadalupe.gob.mx/trans2/Unidad%20de%20Transparencia/Respuesta%2000616719/Reglamento%20del%20Serv.%20Prof.%20de%20Carrerra%20de%20la%20Instituci%C2%A2n%20de%20Seguridad%20P%C2%A3blica.pdf
32018,0,NO APLICA
32019,0,NO APLICA
32020,1,NO APLICA
32021,0,NO APLICA
32022,0,NO APLICA
32023,0,NO APLICA
32024,0,NO APLICA
32025,0,NO APLICA
32026,0,NO APLICA
32027,0,NO APLICA
32028,0,NO APLICA
32029,0,NO APLICA
32030,0,NO APLICA
32031,0,NO APLICA
32032,3,NO APLICA
32033,0,NO APLICA
32034,97,NO IDENTIFICADO
32035,0,NO APLICA
32036,0,NO APLICA
32037,0,NO APLICA
32038,1,NO SE SABE
32039,1,https://riograndezac.gob.mx/informatica/?page_id=4
32040,0,NO APLICA
32041,0,NO APLICA
32042,1,http://www.sombrerete.gob.mx/contenidos/2013-09/1379196875.pdf
32043,2,NO APLICA
32044,0,NO APLICA
32045,0,NO APLICA
32046,0,NO APLICA
32047,0,NO APLICA
32048,0,NO APLICA
32049,0,NO APLICA
32050,0,NO APLICA
32051,0,NO APLICA
32052,0,NO APLICA
32053,0,NO APLICA
32054,0,NO APLICA
32055,2,NO APLICA
32056,2,NO APLICA
32057,0,NO APLICA
32058,0,NO APLICA
